state,chamber,district,party,pres_margin,next_election
RI,Senate,22,D,-5.6,2026.0
RI,Senate,23,R,-21.5,2026.0
RI,Senate,24,D,3.2,2026.0
RI,Senate,25,D,-19.2,2026.0
RI,Senate,26,D,-8.8,2026.0
RI,Senate,27,D,1.6,2026.0
RI,Senate,28,D,34.7,2026.0
RI,Senate,29,D,1.3,2026.0
RI,Senate,30,D,8.5,2026.0
RI,Senate,31,D,13.3,2026.0
RI,Senate,32,D,33.4,2026.0
RI,Senate,33,D,-11.8,2026.0
RI,Senate,34,R,-4.6,2026.0
RI,Senate,35,D,20.0,2026.0
RI,Senate,36,D,20.6,2026.0
RI,Senate,37,D,32.1,2026.0
RI,Senate,38,D,10.9,2026.0
SC,House,1,R,-59.2,2026.0
SC,House,2,R,-44.2,2026.0
SC,House,3,R,-26.7,2026.0
SC,House,4,R,-68.9,2026.0
SC,House,5,R,-48.5,2026.0
SC,House,6,R,-47.2,2026.0
SC,House,7,R,-52.6,2026.0
SC,House,8,R,-41.6,2026.0
SC,House,9,R,-42.0,2026.0
SC,House,10,R,-46.9,2026.0
SC,House,11,R,-48.8,2026.0
SC,House,12,R,-3.7,2026.0
SC,House,13,R,-46.5,2026.0
SC,House,14,R,-40.0,2026.0
SC,House,15,D,14.9,2026.0
SC,House,16,R,-32.5,2026.0
SC,House,17,R,-53.6,2026.0
SC,House,18,R,-46.0,2026.0
SC,House,19,R,-18.6,2026.0
SC,House,20,R,-33.0,2026.0
SC,House,21,R,-28.9,2026.0
SC,House,22,R,-13.4,2026.0
SC,House,23,D,20.1,2026.0
SC,House,24,R,-9.3,2026.0
SC,House,25,D,17.0,2026.0
SC,House,26,R,-17.8,2026.0
SC,House,27,R,-15.8,2026.0
SC,House,28,R,-26.2,2026.0
SC,House,29,R,-50.6,2026.0
SC,House,30,R,-56.0,2026.0
SC,House,31,D,34.1,2026.0
SC,House,32,R,-24.4,2026.0
SC,House,33,R,-38.1,2026.0
SC,House,34,R,-25.2,2026.0
SC,House,35,R,-35.7,2026.0
SC,House,36,R,-37.0,2026.0
SC,House,37,R,-36.0,2026.0
SC,House,38,R,-63.3,2026.0
SC,House,39,R,-53.0,2026.0
SC,House,40,R,-37.0,2026.0
SC,House,41,D,14.0,2026.0
SC,House,42,R,-31.3,2026.0
SC,House,43,R,-34.3,2026.0
SC,House,44,R,-17.0,2026.0
SC,House,45,R,-23.5,2026.0
SC,House,46,R,-9.7,2026.0
SC,House,47,R,-44.0,2026.0
SC,House,48,R,-23.8,2026.0
SC,House,49,D,21.5,2026.0
SC,House,50,D,5.2,2026.0
SC,House,51,D,26.3,2026.0
SC,House,52,D,19.0,2026.0
SC,House,53,R,-43.5,2026.0
SC,House,54,D,1.6,2026.0
SC,House,55,D,-2.1,2026.0
SC,House,56,R,-36.7,2026.0
SC,House,57,D,-9.4,2026.0
SC,House,58,R,-43.0,2026.0
SC,House,59,D,12.9,2026.0
SC,House,60,R,-29.0,2026.0
SC,House,61,R,-32.2,2026.0
SC,House,62,D,3.4,2026.0
SC,House,63,R,-21.1,2026.0
SC,House,64,R,-7.3,2026.0
SC,House,65,R,-44.8,2026.0
SC,House,66,R,-13.1,2026.0
SC,House,67,R,-19.4,2026.0
SC,House,68,R,-38.1,2026.0
SC,House,69,R,-27.7,2026.0
SC,House,70,D,11.1,2026.0
SC,House,71,R,-21.8,2026.0
SC,House,72,D,41.5,2026.0
SC,House,73,D,49.2,2026.0
SC,House,74,D,60.8,2026.0
SC,House,75,D,7.1,2026.0
SC,House,76,D,60.2,2026.0
SC,House,77,D,44.5,2026.0
SC,House,78,D,23.8,2026.0
SC,House,79,D,49.9,2026.0
SC,House,80,R,-18.6,2026.0
SC,House,81,R,-26.2,2026.0
SC,House,82,D,-1.9,2026.0
SC,House,83,R,-37.4,2026.0
SC,House,84,R,-31.3,2026.0
SC,House,85,R,-22.1,2026.0
SC,House,86,R,-34.6,2026.0
SC,House,87,R,-45.5,2026.0
SC,House,88,R,-35.3,2026.0
SC,House,89,R,-11.8,2026.0
SC,House,90,D,12.3,2026.0
SC,House,91,D,-1.5,2026.0
SC,House,92,R,-12.0,2026.0
SC,House,93,D,2.7,2026.0
SC,House,94,R,-17.2,2026.0
SC,House,95,D,30.7,2026.0
SC,House,96,R,-40.9,2026.0
SC,House,97,R,-29.7,2026.0
SC,House,98,R,-7.5,2026.0
SC,House,99,R,-23.2,2026.0
SC,House,100,R,-21.9,2026.0
SC,House,101,D,14.7,2026.0
SC,House,102,R,-5.7,2026.0
SC,House,103,D,3.3,2026.0
SC,House,104,R,-39.5,2026.0
SC,House,105,R,-43.6,2026.0
SC,House,106,R,-40.7,2026.0
SC,House,107,R,-28.0,2026.0
SC,House,108,R,-30.9,2026.0
SC,House,109,D,28.6,2026.0
SC,House,110,R,-2.5,2026.0
SC,House,111,D,48.2,2026.0
SC,House,112,R,-12.4,2026.0
SC,House,113,D,38.6,2026.0
SC,House,114,R,-15.9,2026.0
SC,House,115,D,3.3,2026.0
SC,House,116,R,-0.6,2026.0
SC,House,117,R,-19.9,2026.0
SC,House,118,R,-20.0,2026.0
SC,House,119,D,8.5,2026.0
SC,House,120,R,-23.6,2026.0
SC,House,121,D,16.6,2026.0
SC,House,122,R,-4.2,2026.0
SC,House,123,R,-12.2,2026.0
SC,House,124,R,-16.8,2026.0
SC,Senate,1,R,-44.5,2028.0
SC,Senate,2,R,-56.5,2028.0
SC,Senate,3,R,-47.6,2028.0
SC,Senate,4,R,-45.8,2028.0
SC,Senate,5,R,-51.9,2028.0
SC,Senate,6,R,-25.4,2028.0
SC,Senate,7,D,14.9,2028.0
SC,Senate,8,R,-19.3,2028.0
SC,Senate,9,R,-36.3,2028.0
SC,Senate,10,R,-38.5,2028.0
SC,Senate,11,R,-29.1,2028.0
SC,Senate,12,R,-24.5,2028.0
SC,Senate,13,R,-34.6,2028.0
SC,Senate,14,R,-52.7,2028.0
SC,Senate,15,R,-23.2,2028.0
SC,Senate,16,R,-15.9,2028.0
SC,Senate,17,R,-1.9,2028.0
SC,Senate,18,R,-29.6,2028.0
SC,Senate,19,D,56.0,2028.0
SC,Senate,20,D,16.1,2028.0
SC,Senate,21,D,46.6,2028.0
SC,Senate,22,D,29.0,2028.0
SC,Senate,23,R,-38.9,2028.0
SC,Senate,24,R,-24.0,2028.0
SC,Senate,25,R,-33.4,2028.0
SC,Senate,26,D,0.8,2028.0
SC,Senate,27,R,-35.8,2028.0
SC,Senate,28,R,-41.9,2028.0
SC,Senate,29,R,-2.9,2028.0
SC,Senate,30,D,-6.0,2028.0
SC,Senate,31,R,-20.3,2028.0
SC,Senate,32,D,3.5,2028.0
SC,Senate,33,R,-29.4,2028.0
SC,Senate,34,R,-37.8,2028.0
SC,Senate,35,D,3.7,2028.0
SC,Senate,36,R,-2.7,2028.0
SC,Senate,37,R,-21.0,2028.0
SC,Senate,38,R,-17.8,2028.0
SC,Senate,39,R,-4.0,2028.0
SC,Senate,40,D,0.5,2028.0
SC,Senate,41,R,-12.5,2028.0
SC,Senate,42,D,39.2,2028.0
SC,Senate,43,R,-11.4,2028.0
SC,Senate,44,R,-13.5,2028.0
SC,Senate,45,D,6.3,2028.0
SC,Senate,46,R,-19.5,2028.0
SD,House,1,R,-23.7,2026.0
SD,House,1,R,-23.7,2026.0
SD,House,2,R,-29.2,2026.0
SD,House,2,R,-29.2,2026.0
SD,House,3,R,-27.8,2026.0
SD,House,3,R,-27.8,2026.0
SD,House,4,R,-52.6,2026.0
SD,House,4,R,-52.6,2026.0
SD,House,5,R,-38.0,2026.0
SD,House,5,R,-38.0,2026.0
SD,House,6,R,-32.6,2026.0
SD,House,6,R,-32.6,2026.0
SD,House,7,R,-11.7,2026.0
SD,House,7,R,-11.7,2026.0
SD,House,8,R,-35.5,2026.0
SD,House,8,R,-35.5,2026.0
SD,House,9,R,-23.9,2026.0
SD,House,9,R,-23.9,2026.0
SD,House,10,D,7.6,2026.0
SD,House,10,R,7.6,2026.0
SD,House,11,R,-9.6,2026.0
SD,House,11,R,-9.6,2026.0
SD,House,12,R,-5.2,2026.0
SD,House,12,R,-5.2,2026.0
SD,House,13,R,-10.3,2026.0
SD,House,13,R,-10.3,2026.0
SD,House,14,R,-3.4,2026.0
SD,House,14,R,-3.4,2026.0
SD,House,15,D,8.1,2026.0
SD,House,15,D,8.1,2026.0
SD,House,16,R,-45.3,2026.0
SD,House,16,R,-45.3,2026.0
SD,House,17,R,-16.6,2026.0
SD,House,17,R,-16.6,2026.0
SD,House,18,R,-25.9,2026.0
SD,House,18,R,-25.9,2026.0
SD,House,19,R,-54.1,2026.0
SD,House,19,R,-54.1,2026.0
SD,House,20,R,-40.1,2026.0
SD,House,20,R,-40.1,2026.0
SD,House,21,R,-56.5,2026.0
SD,House,21,R,-56.5,2026.0
SD,House,22,R,-39.9,2026.0
SD,House,22,R,-39.9,2026.0
SD,House,23,R,-58.6,2026.0
SD,House,23,R,-58.6,2026.0
SD,House,24,R,-40.7,2026.0
SD,House,24,R,-40.7,2026.0
SD,House,25,R,-39.5,2026.0
SD,House,25,R,-39.5,2026.0
SD,House,26,D,-12.2,2026.0
SD,House,26,R,-12.2,2026.0
SD,House,27,R,-0.2,2026.0
SD,House,27,R,-0.2,2026.0
SD,House,28,R,-42.7,2026.0
SD,House,28,R,-42.7,2026.0
SD,House,29,R,-51.8,2026.0
SD,House,29,R,-51.8,2026.0
SD,House,30,R,-46.1,2026.0
SD,House,30,R,-46.1,2026.0
SD,House,31,R,-31.3,2026.0
SD,House,31,R,-31.3,2026.0
SD,House,32,D,-1.8,2026.0
SD,House,32,R,-1.8,2026.0
SD,House,33,R,-34.7,2026.0
SD,House,33,R,-34.7,2026.0
SD,House,34,R,-16.1,2026.0
SD,House,34,R,-16.1,2026.0
SD,House,35,R,-33.7,2026.0
SD,House,35,R,-33.7,2026.0
SD,Senate,1,R,-23.7,2026.0
SD,Senate,2,R,-29.2,2026.0
SD,Senate,3,R,-27.8,2026.0
SD,Senate,4,R,-52.6,2026.0
SD,Senate,5,R,-38.0,2026.0
SD,Senate,6,R,-32.6,2026.0
SD,Senate,7,R,-11.7,2026.0
SD,Senate,8,R,-35.5,2026.0
SD,Senate,9,R,-23.9,2026.0
SD,Senate,10,D,7.6,2026.0
SD,Senate,11,R,-9.6,2026.0
SD,Senate,12,R,-5.2,2026.0
SD,Senate,13,R,-10.3,2026.0
SD,Senate,14,R,-3.4,2026.0
SD,Senate,15,D,8.1,2026.0
SD,Senate,16,R,-45.3,2026.0
SD,Senate,17,R,-16.6,2026.0
SD,Senate,18,R,-25.9,2026.0
SD,Senate,19,R,-54.1,2026.0
SD,Senate,20,R,-40.1,2026.0
SD,Senate,21,R,-56.5,2026.0
SD,Senate,22,R,-39.9,2026.0
SD,Senate,23,R,-58.6,2026.0
SD,Senate,24,R,-40.7,2026.0
SD,Senate,25,R,-39.5,2026.0
SD,Senate,26,R,-12.2,2026.0
SD,Senate,27,D,-0.2,2026.0
SD,Senate,28,R,-42.7,2026.0
SD,Senate,29,R,-51.8,2026.0
SD,Senate,30,R,-46.1,2026.0
SD,Senate,31,R,-31.3,2026.0
SD,Senate,32,R,-1.8,2026.0
SD,Senate,33,R,-34.7,2026.0
SD,Senate,34,R,-16.1,2026.0
SD,Senate,35,R,-33.7,2026.0
TN,House,1,R,-55.0,2026.0
TN,House,2,R,-52.2,2026.0
TN,House,3,R,-65.2,2026.0
TN,House,4,R,-61.4,2026.0
TN,House,5,R,-65.7,2026.0
TN,House,6,R,-41.1,2026.0
TN,House,7,R,-37.6,2026.0
TN,House,8,R,-51.1,2026.0
TN,House,9,R,-71.3,2026.0
TN,House,10,R,-61.9,2026.0
TN,House,11,R,-67.8,2026.0
TN,House,12,R,-59.9,2026.0
TN,House,13,R,-18.5,2026.0
TN,House,14,R,-24.5,2026.0
TN,House,15,D,32.9,2026.0
TN,House,16,R,-36.0,2026.0
TN,House,17,R,-63.5,2026.0
TN,House,18,R,-9.3,2026.0
TN,House,19,R,-50.9,2026.0
TN,House,20,R,-44.2,2026.0
TN,House,21,R,-57.5,2026.0
TN,House,22,R,-68.6,2026.0
TN,House,23,R,-66.6,2026.0
TN,House,24,R,-51.8,2026.0
TN,House,25,R,-58.7,2026.0
TN,House,26,R,-23.4,2026.0
TN,House,27,R,-19.5,2026.0
TN,House,28,D,49.1,2026.0
TN,House,29,R,-34.6,2026.0
TN,House,30,R,-15.4,2026.0
TN,House,31,R,-67.5,2026.0
TN,House,32,R,-53.2,2026.0
TN,House,33,R,-31.8,2026.0
TN,House,34,R,-22.4,2026.0
TN,House,35,R,-42.4,2026.0
TN,House,36,R,-70.4,2026.0
TN,House,37,R,-23.0,2026.0
TN,House,38,R,-74.1,2026.0
TN,House,39,R,-54.2,2026.0
TN,House,40,R,-63.8,2026.0
TN,House,41,R,-68.4,2026.0
TN,House,42,R,-46.1,2026.0
TN,House,43,R,-60.6,2026.0
TN,House,44,R,-50.1,2026.0
TN,House,45,R,-34.4,2026.0
TN,House,46,R,-47.0,2026.0
TN,House,47,R,-58.0,2026.0
TN,House,48,R,-26.2,2026.0
TN,House,49,R,-18.1,2026.0
TN,House,50,D,4.3,2026.0
TN,House,51,D,37.5,2026.0
TN,House,52,D,36.6,2026.0
TN,House,53,D,23.1,2026.0
TN,House,54,D,61.5,2026.0
TN,House,55,D,42.7,2026.0
TN,House,56,D,29.3,2026.0
TN,House,57,R,-32.8,2026.0
TN,House,58,D,54.5,2026.0
TN,House,59,D,2.5,2026.0
TN,House,60,D,10.5,2026.0
TN,House,61,R,-25.7,2026.0
TN,House,62,R,-58.9,2026.0
TN,House,63,R,-34.2,2026.0
TN,House,64,R,-41.4,2026.0
TN,House,65,R,-34.3,2026.0
TN,House,66,R,-50.8,2026.0
TN,House,67,D,-1.7,2026.0
TN,House,68,R,-32.7,2026.0
TN,House,69,R,-58.9,2026.0
TN,House,70,R,-64.1,2026.0
TN,House,71,R,-62.4,2026.0
TN,House,72,R,-70.2,2026.0
TN,House,73,R,-32.2,2026.0
TN,House,74,R,-59.2,2026.0
TN,House,75,R,-12.6,2026.0
TN,House,76,R,-57.9,2026.0
TN,House,77,R,-62.2,2026.0
TN,House,78,R,-47.2,2026.0
TN,House,79,R,-56.2,2026.0
TN,House,80,D,7.6,2026.0
TN,House,81,R,-50.5,2026.0
TN,House,82,R,-52.5,2026.0
TN,House,83,R,-7.8,2026.0
TN,House,84,D,75.7,2026.0
TN,House,85,D,73.7,2026.0
TN,House,86,D,45.6,2026.0
TN,House,87,D,68.3,2026.0
TN,House,88,D,42.3,2026.0
TN,House,89,R,-28.5,2026.0
TN,House,90,D,13.6,2026.0
TN,House,91,D,72.0,2026.0
TN,House,92,R,-46.9,2026.0
TN,House,93,D,56.2,2026.0
TN,House,94,R,-50.8,2026.0
TN,House,95,R,-34.7,2026.0
TN,House,96,D,47.4,2026.0
TN,House,97,R,6.4,2026.0
TN,House,98,D,42.5,2026.0
TN,House,99,R,-29.6,2026.0
TN,Senate,1,R,-61.8,2026.0
TN,Senate,2,R,-54.2,2028.0
TN,Senate,3,R,-48.3,2026.0
TN,Senate,4,R,-58.6,2028.0
TN,Senate,5,R,-36.3,2026.0
TN,Senate,6,R,-20.5,2028.0
TN,Senate,7,R,-18.7,2026.0
TN,Senate,8,R,-66.2,2028.0
TN,Senate,9,R,-63.2,2026.0
TN,Senate,10,R,-20.9,2028.0
TN,Senate,11,R,-18.9,2026.0
TN,Senate,12,R,-67.1,2028.0
TN,Senate,13,R,-26.2,2026.0
TN,Senate,14,R,-31.5,2028.0
TN,Senate,15,R,-56.9,2026.0
TN,Senate,16,R,-58.2,2028.0
TN,Senate,17,R,-26.3,2026.0
TN,Senate,18,R,-42.5,2028.0
TN,Senate,19,D,54.8,2026.0
TN,Senate,20,D,14.3,2028.0
TN,Senate,21,D,24.2,2026.0
TN,Senate,22,R,-18.3,2028.0
TN,Senate,23,R,-51.0,2026.0
TN,Senate,24,R,-59.0,2028.0
TN,Senate,25,R,-42.5,2026.0
TN,Senate,26,R,-53.8,2028.0
TN,Senate,27,R,-31.9,2026.0
TN,Senate,28,R,-47.7,2028.0
TN,Senate,29,D,62.8,2026.0
TN,Senate,30,D,47.0,2028.0
TN,Senate,31,R,-17.2,2026.0
TN,Senate,32,R,-24.9,2028.0
TN,Senate,33,D,65.3,2026.0
TX,House,1,R,-55.7,2026.0
TX,House,2,R,-63.0,2026.0
TX,House,3,R,-52.3,2026.0
TX,House,4,R,-35.0,2026.0
TX,House,5,R,-64.7,2026.0
TX,House,6,R,-41.5,2026.0
TX,House,7,R,-45.9,2026.0
TX,House,8,R,-61.1,2026.0
TX,House,9,R,-57.9,2026.0
TX,House,10,R,-31.0,2026.0
TX,House,11,R,-56.3,2026.0
TX,House,12,R,-49.4,2026.0
TX,House,13,R,-51.1,2026.0
TX,House,14,R,-20.8,2026.0
TX,House,15,R,-27.0,2026.0
TX,House,16,R,-56.4,2026.0
TX,House,17,R,-31.8,2026.0
TX,House,18,R,-65.3,2026.0
TX,House,19,R,-42.2,2026.0
TX,House,20,R,-14.6,2026.0
TX,House,21,R,-58.2,2026.0
TX,House,22,D,11.9,2026.0
TX,House,23,R,-29.4,2026.0
TX,House,24,R,-35.2,2026.0
TX,House,25,R,-19.4,2026.0
TX,House,26,R,-15.4,2026.0
TX,House,27,D,35.1,2026.0
TX,House,28,R,-16.8,2026.0
TX,House,29,R,-19.9,2026.0
TX,House,30,R,-54.1,2026.0
TX,House,31,R,-36.9,2026.0
TX,House,32,R,-25.2,2026.0
TX,House,33,R,-25.9,2026.0
TX,House,34,R,-1.4,2026.0
TX,House,35,D,-6.9,2026.0
TX,House,36,D,-5.7,2026.0
TX,House,37,R,-10.9,2026.0
TX,House,38,D,0.7,2026.0
TX,House,39,D,-2.4,2026.0
TX,House,40,D,0.0,2026.0
TX,House,41,D,-1.6,2026.0
TX,House,42,D,-0.5,2026.0
TX,House,43,R,-31.3,2026.0
TX,House,44,R,-31.5,2026.0
TX,House,45,D,12.8,2026.0
TX,House,46,D,44.0,2026.0
TX,House,47,D,22.3,2026.0
TX,House,48,D,40.4,2026.0
TX,House,49,D,60.3,2026.0
TX,House,50,D,47.6,2026.0
TX,House,51,D,53.0,2026.0
TX,House,52,R,-8.2,2026.0
TX,House,53,R,-55.8,2026.0
TX,House,54,R,-16.8,2026.0
TX,House,55,R,-15.6,2026.0
TX,House,56,R,-36.0,2026.0
TX,House,57,R,-17.3,2026.0
TX,House,58,R,-52.5,2026.0
TX,House,59,R,-59.4,2026.0
TX,House,60,R,-66.9,2026.0
TX,House,61,R,-14.7,2026.0
TX,House,62,R,-57.9,2026.0
TX,House,63,R,-10.5,2026.0
TX,House,64,R,-25.9,2026.0
TX,House,65,R,-16.6,2026.0
TX,House,66,R,-14.6,2026.0
TX,House,67,R,-14.5,2026.0
TX,House,68,R,-72.5,2026.0
TX,House,69,R,-54.9,2026.0
TX,House,70,D,5.6,2026.0
TX,House,71,R,-55.2,2026.0
TX,House,72,R,-56.2,2026.0
TX,House,73,R,-39.7,2026.0
TX,House,74,D,-14.7,2026.0
TX,House,75,D,4.7,2026.0
TX,House,76,D,8.3,2026.0
TX,House,77,D,31.2,2026.0
TX,House,78,D,9.1,2026.0
TX,House,79,D,19.1,2026.0
TX,House,80,R,-23.3,2026.0
TX,House,81,R,-54.6,2026.0
TX,House,82,R,-60.9,2026.0
TX,House,83,R,-56.4,2026.0
TX,House,84,R,-27.2,2026.0
TX,House,85,R,-41.7,2026.0
TX,House,86,R,-61.8,2026.0
TX,House,87,R,-58.3,2026.0
TX,House,88,R,-70.5,2026.0
TX,House,89,R,-17.2,2026.0
TX,House,90,D,26.9,2026.0
TX,House,91,R,-21.8,2026.0
TX,House,92,D,15.2,2026.0
TX,House,93,R,-19.2,2026.0
TX,House,94,R,-9.6,2026.0
TX,House,95,D,41.3,2026.0
TX,House,96,R,-10.6,2026.0
TX,House,97,R,-10.5,2026.0
TX,House,98,R,-26.1,2026.0
TX,House,99,R,-20.6,2026.0
TX,House,100,D,54.5,2026.0
TX,House,101,D,26.6,2026.0
TX,House,102,D,19.6,2026.0
TX,House,103,D,34.3,2026.0
TX,House,104,D,25.1,2026.0
TX,House,105,D,6.5,2026.0
TX,House,106,R,-16.9,2026.0
TX,House,107,D,18.4,2026.0
TX,House,108,R,-5.7,2026.0
TX,House,109,D,51.8,2026.0
TX,House,110,D,55.8,2026.0
TX,House,111,D,50.7,2026.0
TX,House,112,R,-3.4,2026.0
TX,House,113,D,12.2,2026.0
TX,House,114,D,27.8,2026.0
TX,House,115,D,11.8,2026.0
TX,House,116,D,27.5,2026.0
TX,House,117,D,11.9,2026.0
TX,House,118,R,-4.5,2026.0
TX,House,119,D,19.6,2026.0
TX,House,120,D,25.7,2026.0
TX,House,121,R,-4.8,2026.0
TX,House,122,R,-11.3,2026.0
TX,House,123,D,26.6,2026.0
TX,House,124,D,22.1,2026.0
TX,House,125,D,14.9,2026.0
TX,House,126,R,-18.1,2026.0
TX,House,127,R,-15.0,2026.0
TX,House,128,R,-38.2,2026.0
TX,House,129,R,-17.7,2026.0
TX,House,130,R,-33.9,2026.0
TX,House,131,D,48.0,2026.0
TX,House,132,R,-13.9,2026.0
TX,House,133,R,-7.0,2026.0
TX,House,134,D,25.3,2026.0
TX,House,135,D,7.8,2026.0
TX,House,136,D,23.8,2026.0
TX,House,137,D,17.8,2026.0
TX,House,138,R,-8.5,2026.0
TX,House,139,D,38.1,2026.0
TX,House,140,D,17.0,2026.0
TX,House,141,D,50.5,2026.0
TX,House,142,D,37.7,2026.0
TX,House,143,D,13.7,2026.0
TX,House,144,D,-2.9,2026.0
TX,House,145,D,32.7,2026.0
TX,House,146,D,53.7,2026.0
TX,House,147,D,51.3,2026.0
TX,House,148,D,8.7,2026.0
TX,House,149,D,10.7,2026.0
TX,House,150,R,-16.3,2026.0
TX,Senate,1,R,-54.1,2026.0
TX,Senate,2,R,-20.3,2026.0
TX,Senate,3,R,-52.6,2026.0
TX,Senate,4,R,-34.2,2026.0
TX,Senate,5,R,-23.2,2026.0
TX,Senate,6,D,18.6,2028.0
TX,Senate,7,R,-21.0,2028.0
TX,Senate,8,R,-18.5,2028.0
TX,Senate,9,D,-17.4,2026.0
TX,Senate,10,R,-21.4,2028.0
TX,Senate,11,R,-20.4,2026.0
TX,Senate,12,R,-18.4,2028.0
TX,Senate,13,D,47.6,2026.0
TX,Senate,14,D,46.2,2028.0
TX,Senate,15,D,25.4,2028.0
TX,Senate,16,D,18.4,2028.0
TX,Senate,17,R,-22.8,2028.0
TX,Senate,18,R,-27.3,2026.0
TX,Senate,19,D,1.4,2026.0
TX,Senate,20,D,-4.2,2028.0
TX,Senate,21,D,3.2,2026.0
TX,Senate,22,R,-28.0,2026.0
TX,Senate,23,D,46.2,2028.0
TX,Senate,24,R,-25.1,2026.0
TX,Senate,25,R,-21.8,2028.0
TX,Senate,26,D,22.5,2026.0
TX,Senate,27,R,-12.2,2028.0
TX,Senate,28,R,-51.6,2026.0
TX,Senate,29,D,12.7,2028.0
TX,Senate,30,R,-27.5,2028.0
TX,Senate,31,R,-61.5,2026.0
UT,House,1,R,-62.7,2026.0
UT,House,2,R,-36.0,2026.0
UT,House,3,R,-10.1,2026.0
UT,House,4,R,-15.5,2026.0
UT,House,5,R,-46.2,2026.0
UT,House,6,R,-50.3,2026.0
UT,House,7,R,-23.9,2026.0
UT,House,8,R,-12.4,2026.0
UT,House,9,R,-20.4,2026.0
UT,House,10,R,-2.8,2026.0
UT,House,11,R,-19.6,2026.0
UT,House,12,R,-41.7,2026.0
UT,House,13,R,-31.2,2026.0
UT,House,14,R,-31.2,2026.0
UT,House,15,R,-35.3,2026.0
UT,House,16,R,-22.0,2026.0
UT,House,17,R,-24.3,2026.0
UT,House,18,R,-22.1,2026.0
UT,House,19,R,-13.8,2026.0
UT,House,20,R,-7.0,2026.0
UT,House,21,D,39.7,2026.0
UT,House,22,D,57.3,2026.0
UT,House,23,D,56.6,2026.0
UT,House,24,D,63.0,2026.0
UT,House,25,D,20.5,2026.0
UT,House,26,R,-1.2,2026.0
UT,House,27,R,-6.8,2026.0
UT,House,28,R,-32.4,2026.0
UT,House,29,R,-56.6,2026.0
UT,House,30,D,2.9,2026.0
UT,House,31,D,14.0,2026.0
UT,House,32,D,48.2,2026.0
UT,House,33,D,33.3,2026.0
UT,House,34,D,26.7,2026.0
UT,House,35,D,18.1,2026.0
UT,House,36,R,-3.7,2026.0
UT,House,37,D,2.5,2026.0
UT,House,38,R,-10.5,2026.0
UT,House,39,R,-4.9,2026.0
UT,House,40,D,17.4,2026.0
UT,House,41,D,23.3,2026.0
UT,House,42,R,2.4,2026.0
UT,House,43,R,5.3,2026.0
UT,House,44,R,-11.8,2026.0
UT,House,45,R,-15.9,2026.0
UT,House,46,R,-19.5,2026.0
UT,House,47,R,-30.2,2026.0
UT,House,48,R,-19.3,2026.0
UT,House,49,R,-33.7,2026.0
UT,House,50,R,-48.6,2026.0
UT,House,51,R,-38.9,2026.0
UT,House,52,R,-36.1,2026.0
UT,House,53,R,-37.7,2026.0
UT,House,54,R,-45.4,2026.0
UT,House,55,R,-40.4,2026.0
UT,House,56,R,-27.0,2026.0
UT,House,57,R,-29.9,2026.0
UT,House,58,R,-29.7,2026.0
UT,House,59,R,-10.5,2026.0
UT,House,60,R,-12.6,2026.0
UT,House,61,R,-25.0,2026.0
UT,House,62,R,-17.6,2026.0
UT,House,63,R,-45.2,2026.0
UT,House,64,R,-52.0,2026.0
UT,House,65,R,-58.6,2026.0
UT,House,66,R,-69.3,2026.0
UT,House,67,R,-58.6,2026.0
UT,House,68,R,-73.6,2026.0
UT,House,69,R,-27.8,2026.0
UT,House,70,R,-73.2,2026.0
UT,House,71,R,-51.2,2026.0
UT,House,72,R,-57.9,2026.0
UT,House,73,R,-55.0,2026.0
UT,House,74,R,-41.8,2026.0
UT,House,75,R,-50.1,2026.0
UT,Senate,1,R,-53.8,2026.0
UT,Senate,2,R,-29.5,2028.0
UT,Senate,3,R,-15.3,2028.0
UT,Senate,4,R,-39.6,2028.0
UT,Senate,5,R,-11.1,2026.0
UT,Senate,6,R,-32.8,2026.0
UT,Senate,7,R,-24.2,2026.0
UT,Senate,8,R,2.3,2028.0
UT,Senate,9,D,55.7,2026.0
UT,Senate,10,D,8.5,2028.0
UT,Senate,11,FWD,-34.4,2026.0
UT,Senate,12,D,6.3,2026.0
UT,Senate,13,D,38.4,2026.0
UT,Senate,14,D,30.7,2026.0
UT,Senate,15,D,17.1,2028.0
UT,Senate,16,R,-6.1,2028.0
UT,Senate,17,R,-14.9,2028.0
UT,Senate,18,R,-29.8,2026.0
UT,Senate,19,R,-8.7,2026.0
UT,Senate,20,R,-34.6,2026.0
UT,Senate,21,R,-40.7,2026.0
UT,Senate,22,R,-35.7,2028.0
UT,Senate,23,R,-29.9,2026.0
UT,Senate,24,R,-21.6,2028.0
UT,Senate,25,R,-48.1,2028.0
UT,Senate,26,R,-37.6,2028.0
UT,Senate,27,R,-67.3,2028.0
UT,Senate,28,R,-57.4,2026.0
UT,Senate,29,R,-47.5,2028.0
VT,House,Addison-1,D,56.6,2026.0
VT,House,Addison-1,D,56.6,2026.0
VT,House,Addison-2,D,35.3,2026.0
VT,House,Addison-3,D,29.2,2026.0
VT,House,Addison-3,R,29.2,2026.0
VT,House,Addison-4,D,33.4,2026.0
VT,House,Addison-4,D,33.4,2026.0
VT,House,Addison-4,,33.4,
VT,House,Addison-4,,33.4,
VT,House,Addison-5,D,34.1,2026.0
VT,House,Addison-5,,34.1,
VT,House,Addison-5,,34.1,
VT,House,Addison-Rutland,R,13.3,2026.0
VT,House,Addison-Rutland,,13.3,
